,Index,Coding Question #,Question Identifier,Question Type,Question Label,Question Text,Question Response,Answer Value,Median Confidence,Median Blur,Median Focus,FMW
13,4,coding5_q4,v2.2_2020,multiselect,Notice - Consent to Communications and Marketing,"Are users asked to manifst unambigous consent (such as clicking in a non-pre checked ""I agree"" box) to receiving communications and marketing when on the company's website?",[ 0 ] - no,0,4.0,0.0,8264.0,True
14,4,coding5_q4,v2.2_2020,multiselect,Notice - Consent to Communications and Marketing,"Are users asked to manifst unambigous consent (such as clicking in a non-pre checked ""I agree"" box) to receiving communications and marketing when on the company's website?",[ 1 ] - yes,1,5.0,0.0,4801.0,False
15,4,coding5_q4,v2.2_2020,multiselect,Notice - Consent to Communications and Marketing,"Are users asked to manifst unambigous consent (such as clicking in a non-pre checked ""I agree"" box) to receiving communications and marketing when on the company's website?",[ 2 ] - other,2,-1.0,-1.0,-1.0,False
16,5,coding5_q5,v2.3_2020,multiselect,Notice - Consent to processing personal information (PII),"Are users asked to manifest unambigous consent (such as clicking in a non-pre checked ""I agree"" box) to the collection and processing of their information? [usually in the form of a pop up window when the user is about to register for the first time]. Try using incognito window. ",[ 0 ] - no,0,4.0,0.0,13496.0,False
17,5,coding5_q5,v2.3_2020,multiselect,Notice - Consent to processing personal information (PII),"Are users asked to manifest unambigous consent (such as clicking in a non-pre checked ""I agree"" box) to the collection and processing of their information? [usually in the form of a pop up window when the user is about to register for the first time]. Try using incognito window. ",[ 1 ] - yes,1,4.0,0.0,13939.0,False
18,5,coding5_q5,v2.3_2020,multiselect,Notice - Consent to processing personal information (PII),"Are users asked to manifest unambigous consent (such as clicking in a non-pre checked ""I agree"" box) to the collection and processing of their information? [usually in the form of a pop up window when the user is about to register for the first time]. Try using incognito window. ",[ 2 ] - other,2,3.0,0.0,6454.0,False
19,6,coding5_q6,v2.4_2020,multiselect,Notice - Withdrawal of Consent,"Are users given the option of withdrawing their consent to the collection of information? (e.g., when the firm allows the user to withdraw their consent by changing their account settings and contacting the firm identifying which types of consent user is withdrawing from --consent to collection, sharing, etc, removing permissions from apps in ""settings"")",[ 0 ] - no,0,3.0,55613.0,90954.0,True
20,6,coding5_q6,v2.4_2020,multiselect,Notice - Withdrawal of Consent,"Are users given the option of withdrawing their consent to the collection of information? (e.g., when the firm allows the user to withdraw their consent by changing their account settings and contacting the firm identifying which types of consent user is withdrawing from --consent to collection, sharing, etc, removing permissions from apps in ""settings"")","[ 1 ] - yes, and the clause provides an existence of the right and a summary of what that right involves",1,4.0,6481.0,27861.0,False
21,6,coding5_q6,v2.4_2020,multiselect,Notice - Withdrawal of Consent,"Are users given the option of withdrawing their consent to the collection of information? (e.g., when the firm allows the user to withdraw their consent by changing their account settings and contacting the firm identifying which types of consent user is withdrawing from --consent to collection, sharing, etc, removing permissions from apps in ""settings"")","[ 2 ] - yes, but the clause offers only incomplete information about the right (e.g., by giving no detail about what that right involves or how to exercise it)",2,4.0,340604.0,95664.5,False
22,7,coding5_q7,v3_2020,multiselect,Notice - Access,"Is there layered notice or short notice? (i.e., are the key PP terms summarized in a box on top of the document or somewhere noticeable? Table of Contents does not qualify)",[ 0 ] - no,0,4.0,0.0,5550.0,True
23,7,coding5_q7,v3_2020,multiselect,Notice - Access,"Is there layered notice or short notice? (i.e., are the key PP terms summarized in a box on top of the document or somewhere noticeable? Table of Contents does not qualify)",[ 1 ] - yes,1,4.0,5972.0,45395.5,False
24,8,coding5_q8,v_3.1_2020,breakout,Notice - Action First Party,What are the sources used by the company to  collect user information?,[ 0 ] - no collection,0,-1.0,-1.0,-1.0,False
25,8,coding5_q8,v_3.1_2020,breakout,Notice - Action First Party,What are the sources used by the company to  collect user information?,[ 1 ] - Collect on website [The company/organization collects user information directly on the website.],1,4.0,8073.0,140725.0,True
26,8,coding5_q8,v_3.1_2020,breakout,Notice - Action First Party,What are the sources used by the company to  collect user information?,[ 2 ] - Collect in mobile app [The company/organization has a mobile app and it collects user information through that platform.],2,4.0,22128.5,144948.0,True
27,8,coding5_q8,v_3.1_2020,breakout,Notice - Action First Party,What are the sources used by the company to  collect user information?,[ 3 ] - Collect on mobile website [The company/organization has a mobile version of its website through which it collects user information. This value is only needed if the policy explicitly distinguishes between its normal and mobile websites.],3,4.0,3658.0,139709.0,True
28,8,coding5_q8,v_3.1_2020,breakout,Notice - Action First Party,What are the sources used by the company to  collect user information?,"[ 4 ] - Collect from user on other websites  [This company/organization (the first party) has a widget or element on other websites, in which the user can explicitly provide data to the first party while being on the other website. For example, Facebook users can comment on news or other content on different websites and Facebook collects that data.",4,4.0,23985.0,141744.0,True
29,8,coding5_q8,v_3.1_2020,breakout,Notice - Action First Party,What are the sources used by the company to  collect user information?,"[ 5 ] - Receive from other parts of company/affiliates [The company/organization is part of a family of companies/organizations or has subsidiaries (e.g., physical store, other websites that belong to same company). It receives user information from those other units.]",5,4.0,8073.0,120799.0,True
30,8,coding5_q8,v_3.1_2020,breakout,Notice - Action First Party,What are the sources used by the company to  collect user information?,"[ 6 ] - Receive from other service/third-party (unnamed),[ The company/organization receives user information from an unnamed third-party (e.g., the policy just speaks of “data brokers” or ""partners"" in the abstract).]",6,4.0,38175.0,140725.0,True
31,8,coding5_q8,v_3.1_2020,breakout,Notice - Action First Party,What are the sources used by the company to  collect user information?,"[ 7 ] - Receive from other service/third-party (named) [The company/organization acquires user information from a third party that is explicitly named (e.g., Facebook when the user signs in using Facebook account; or a specific ""partner"")]",7,4.0,49662.5,123590.0,False
32,8,coding5_q8,v_3.1_2020,breakout,Notice - Action First Party,What are the sources used by the company to  collect user information?,[ 8 ] - other [The specified type of collection is not covered by the options here],8,4.0,154913.0,178209.0,False
33,8,coding5_q8,v_3.1_2020,breakout,Notice - Action First Party,What are the sources used by the company to  collect user information?,"[ 9 ] - Track user on other websites [The company/organization tracks its users’ activities when they visit other websites, typically without the user being aware of it.]",9,5.0,20272.0,101104.0,False
34,8,coding5_q8,v_3.1_2020,breakout,Notice - Action First Party,What are the sources used by the company to  collect user information?,[ DND ] - does not disclose,DND,-1.0,-1.0,-1.0,False
35,9,coding5_q9,v4_2020,multiselect,Notice - Type of Data Collected,"Contact Information Collected and Stored? (name, postal address, email address, telephone number…)",[ 0 ] - no,0,-1.0,-1.0,-1.0,False
36,9,coding5_q9,v4_2020,multiselect,Notice - Type of Data Collected,"Contact Information Collected and Stored? (name, postal address, email address, telephone number…)",[ 1 ] - yes,1,4.0,0.0,25067.0,True
37,9,coding5_q9,v4_2020,multiselect,Notice - Type of Data Collected,"Contact Information Collected and Stored? (name, postal address, email address, telephone number…)",[ DND ] - DND,DND,3.0,273795.0,69630.0,False
38,10,coding5_q10,v5_2020,multiselect,Notice - Type of Data Collected,"Computer Information Collected and Stored? (IP address, browswer type, or operating system, personal identifier, brand of computer or phone (if mobile))?",[ 0 ] - no,0,-1.0,-1.0,-1.0,False
39,10,coding5_q10,v5_2020,multiselect,Notice - Type of Data Collected,"Computer Information Collected and Stored? (IP address, browswer type, or operating system, personal identifier, brand of computer or phone (if mobile))?",[ 1 ] - yes,1,5.0,0.0,16935.0,False
40,10,coding5_q10,v5_2020,multiselect,Notice - Type of Data Collected,"Computer Information Collected and Stored? (IP address, browswer type, or operating system, personal identifier, brand of computer or phone (if mobile))?",[ DND ] - 'does not disclose',DND,-1.0,-1.0,-1.0,False
41,11,coding5_q11,v6_2020,multiselect,Notice - Type of Data Collected,"Interactive Information Collected and Stored? (browsing behavior or search history; clickstream data, user online activities)",[ 0 ] - no,0,5.0,0.0,53768.0,False
42,11,coding5_q11,v6_2020,multiselect,Notice - Type of Data Collected,"Interactive Information Collected and Stored? (browsing behavior or search history; clickstream data, user online activities)",[ 1 ] - yes,1,5.0,0.0,23947.0,False
43,11,coding5_q11,v6_2020,multiselect,Notice - Type of Data Collected,"Interactive Information Collected and Stored? (browsing behavior or search history; clickstream data, user online activities)",[ DND ] - 'does not disclose',DND,-1.0,-1.0,-1.0,False
44,12,coding5_q12,v7_2020,multiselect,Notice - Type of Data Collected,Financial Information Collected and Stored? (account status or activity; credit information; or purchase history),[ 0 ] - no,0,4.0,1988.0,60093.0,True
45,12,coding5_q12,v7_2020,multiselect,Notice - Type of Data Collected,Financial Information Collected and Stored? (account status or activity; credit information; or purchase history),[ 1 ] - yes,1,4.0,0.0,11187.0,True
46,12,coding5_q12,v7_2020,multiselect,Notice - Type of Data Collected,Financial Information Collected and Stored? (account status or activity; credit information; or purchase history),[ . ] - n/a,.,-1.0,-1.0,-1.0,False
47,12,coding5_q12,v7_2020,multiselect,Notice - Type of Data Collected,Financial Information Collected and Stored? (account status or activity; credit information; or purchase history),[ DND ] - 'does not disclose',DND,3.0,0.0,7637.0,False
48,13,coding5_q13,v8_2020,multiselect,Notice - Type of Data Collected,"Content Information Collected and Stored? (contents of personal communications; stored documents, media, inc. photos)",[ 0 ] - no,0,-1.0,-1.0,-1.0,False
49,13,coding5_q13,v8_2020,multiselect,Notice - Type of Data Collected,"Content Information Collected and Stored? (contents of personal communications; stored documents, media, inc. photos)",[ 1 ] - yes,1,4.0,0.0,24473.0,True
50,13,coding5_q13,v8_2020,multiselect,Notice - Type of Data Collected,"Content Information Collected and Stored? (contents of personal communications; stored documents, media, inc. photos)",[ DND ] - 'does not disclose',DND,4.0,49366.0,140614.0,False
51,14,coding5_q14,v9_2020,multiselect,Notice - Type of Data Collected,"Is any sensitive information collected and stored (medical info, race or ethnicity, religious beliefs or affiliation, sexual orientation or behavior, income or financial records, SSN)? (to extent you provide data, they collect)[NOTE: Gender is not sensitive information]",[ 0 ] - no,0,4.0,0.0,20412.0,True
52,14,coding5_q14,v9_2020,multiselect,Notice - Type of Data Collected,"Is any sensitive information collected and stored (medical info, race or ethnicity, religious beliefs or affiliation, sexual orientation or behavior, income or financial records, SSN)? (to extent you provide data, they collect)[NOTE: Gender is not sensitive information]",[ 1 ] - yes,1,4.0,7654.5,25401.5,True
53,14,coding5_q14,v9_2020,multiselect,Notice - Type of Data Collected,"Is any sensitive information collected and stored (medical info, race or ethnicity, religious beliefs or affiliation, sexual orientation or behavior, income or financial records, SSN)? (to extent you provide data, they collect)[NOTE: Gender is not sensitive information]",[ DND ] - 'does not disclose',DND,3.5,15156.0,10344.5,False
54,15,coding5_q15,v10_2020,multiselect,Notice - Type of Data Collected,"Geolocation information is collected and stored, including from bluetooth? (IP address does not count)?",[ 0 ] - no,0,4.0,0.0,18195.0,True
55,15,coding5_q15,v10_2020,multiselect,Notice - Type of Data Collected,"Geolocation information is collected and stored, including from bluetooth? (IP address does not count)?",[ 1 ] - yes,1,4.0,0.0,19754.0,False
56,15,coding5_q15,v10_2020,multiselect,Notice - Type of Data Collected,"Geolocation information is collected and stored, including from bluetooth? (IP address does not count)?",[ . ] - n/a ,.,-1.0,-1.0,-1.0,False
57,15,coding5_q15,v10_2020,multiselect,Notice - Type of Data Collected,"Geolocation information is collected and stored, including from bluetooth? (IP address does not count)?", DND=does not disclose,DND,4.0,0.0,16087.5,False
58,16,coding5_q16,v11_2020,multiselect,Notice - Type of Data Collected,"Company uses cookies and tracking elements (please, also highlight text on what type of cookies and tracking elements)? [Identifiers locally stored on user's device by the company/organization or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]",[ 0 ] - no,0,4.0,5297.0,77664.0,False
59,16,coding5_q16,v11_2020,multiselect,Notice - Type of Data Collected,"Company uses cookies and tracking elements (please, also highlight text on what type of cookies and tracking elements)? [Identifiers locally stored on user's device by the company/organization or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]",[ 1 ] - yes,1,5.0,0.0,24110.0,False
60,16,coding5_q16,v11_2020,multiselect,Notice - Type of Data Collected,"Company uses cookies and tracking elements (please, also highlight text on what type of cookies and tracking elements)? [Identifiers locally stored on user's device by the company/organization or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]",[ DND ] - 'does not disclose',DND,-1.0,-1.0,-1.0,False
61,17,coding5_q17,v11.1_2020,multiselect,Notice - Type of Data Collected,"Biometric Information Collected and Stored? (e.g., facial scans, fingerprints, facial patterns, voice or typing cadence.)",[ 0 ] - no,0,4.5,0.0,63000.5,True
62,17,coding5_q17,v11.1_2020,multiselect,Notice - Type of Data Collected,"Biometric Information Collected and Stored? (e.g., facial scans, fingerprints, facial patterns, voice or typing cadence.)",[ 1 ] - yes,1,5.0,0.0,6760.0,False
63,17,coding5_q17,v11.1_2020,multiselect,Notice - Type of Data Collected,"Biometric Information Collected and Stored? (e.g., facial scans, fingerprints, facial patterns, voice or typing cadence.)",[ DND ] - 'does not disclose',DND,4.0,0.0,12056.0,False
64,18,coding5_q18,v11.2_2020,breakout,Notice - User Type,Type of user from which company collects information:,[ 0 ] - no collection,0,-1.0,-1.0,-1.0,False
65,18,coding5_q18,v11.2_2020,breakout,Notice - User Type,Type of user from which company collects information:,[ 1 ] - user without an account [This data practice specifically applies to users that do not have an account or are not registered with the website or mobile app.],1,4.0,14584.0,107493.5,True
66,18,coding5_q18,v11.2_2020,breakout,Notice - User Type,Type of user from which company collects information:,[ 2 ] - user with an account [This data practice specifically applies to users with an account or who are registered with the website or mobile app.],2,4.0,0.0,48976.5,True
67,18,coding5_q18,v11.2_2020,breakout,Notice - User Type,Type of user from which company collects information:,[ 3 ] - all users regardless of subscription (or at least some non subscribers) [Use this attribute if the practice applies specifically to users with or without an account],3,4.0,0.0,73569.0,False
68,18,coding5_q18,v11.2_2020,breakout,Notice - User Type,Type of user from which company collects information:,[ 4 ] - other [This data practice applies to a specific user type not covered by the options above.],4,3.0,77464.0,17117.0,False
69,18,coding5_q18,v11.2_2020,breakout,Notice - User Type,Type of user from which company collects information:,[ 5 ] Unspecified [it doesn't specify whether this practice applies to users with or without an account],5,3.5,0.0,27920.0,False
70,18,coding5_q18,v11.2_2020,breakout,Notice - User Type,Type of user from which company collects information:,[ DND ] - does not disclose ,DND,3.5,10086.5,19268.5,False
71,19,coding5_q19,v12_2020,multiselect,Notice - Use of Data,"Company commits that PII will be used internally only for business purposes ( e.g., effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)? [Article 4 of the GDPR, personal data is ""any information relating to an identified or identifiable natural person. In general, internal business purposes involve use of data for purposes that are in the service of the user)[Advertising is not considered internal business purposes]",[ 0 ] - no,0,4.0,0.0,92284.0,False
72,19,coding5_q19,v12_2020,multiselect,Notice - Use of Data,"Company commits that PII will be used internally only for business purposes ( e.g., effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)? [Article 4 of the GDPR, personal data is ""any information relating to an identified or identifiable natural person. In general, internal business purposes involve use of data for purposes that are in the service of the user)[Advertising is not considered internal business purposes]",[ 1 ] - yes,1,4.0,15476.0,45948.0,True
73,19,coding5_q19,v12_2020,multiselect,Notice - Use of Data,"Company commits that PII will be used internally only for business purposes ( e.g., effecting, administering, or enforcing a transaction, sending future correspondence to user, research, internal database compilation, servicing website)? [Article 4 of the GDPR, personal data is ""any information relating to an identified or identifiable natural person. In general, internal business purposes involve use of data for purposes that are in the service of the user)[Advertising is not considered internal business purposes]",[ DND ] - 'does not disclose',DND,3.0,0.0,20120.0,False
74,20,coding5_q20,v12.1_2020,multiselect,Notice - Use of Data First Party,What is the purpose for which the information will be collected?,[ 0 ] - no collection,0,-1.0,-1.0,-1.0,False
75,20,coding5_q20,v12.1_2020,multiselect,Notice - Use of Data First Party,What is the purpose for which the information will be collected?,"[ 1 ] - Basic service/ feature [Provide a service that the user explicitly requests and that is part of the website/app's basic service or functionality. Examples are watching a video, reading an article, making a purchase, creating an account, contacting the company/organization, etc]",1,4.0,10945.0,146116.5,True
76,20,coding5_q20,v12.1_2020,multiselect,Notice - Use of Data First Party,What is the purpose for which the information will be collected?,"[ 2 ] - additional service/feature  [Provide a service that the user explicitly requests but that is not a necessary part of the website/app's basic service. Additional services/features may enhance user experience or add convenience but require additional data, e.g., social media integration, comments, blog participation, a store finder that needs location information, etc]",2,4.0,21890.0,145378.0,True
77,20,coding5_q20,v12.1_2020,multiselect,Notice - Use of Data First Party,What is the purpose for which the information will be collected?,[ 3 ] - Advertising [To show ads that are either targeted to the specific user or not targeted],3,4.0,0.0,145378.0,True
78,20,coding5_q20,v12.1_2020,multiselect,Notice - Use of Data First Party,What is the purpose for which the information will be collected?,"[ 4 ] - Marketing [To contact the user to offer products,services, or other promotions (e.g., send marketing emails, calling or texting user with marketing messages). Marketing typically requires the use of contact information]",4,4.0,0.0,146867.0,True
79,20,coding5_q20,v12.1_2020,multiselect,Notice - Use of Data First Party,What is the purpose for which the information will be collected?,"[ 5 ] - Analytics/Research,[For understanding the website/app’s audience, improving the website/app, inform company strategy, or general research]",5,4.0,10945.0,146116.5,True
80,20,coding5_q20,v12.1_2020,multiselect,Notice - Use of Data First Party,What is the purpose for which the information will be collected?,"[ 6 ] - Personalization/Customization, [For providing user with a personalized experience, e.g., by allowing to arrange how the website/app looks, based on the user’s preferences or language, etc.]",6,4.0,28879.0,145378.0,True
81,20,coding5_q20,v12.1_2020,multiselect,Notice - Use of Data First Party,What is the purpose for which the information will be collected?,"[ 7 ] - Service Operation and Security [For website/app operation and security, enforcement of terms of service, fraud prevention, protecting users and property, et]",7,4.0,0.0,145378.0,True
82,20,coding5_q20,v12.1_2020,multiselect,Notice - Use of Data First Party,What is the purpose for which the information will be collected?,"[ 8 ] - Legal requirement [For compliance with legal obligations, e.g., regulations, government data requests, government retention requests, law enforcement requests in general, etc.]",8,4.0,28879.0,146867.0,True
83,20,coding5_q20,v12.1_2020,multiselect,Notice - Use of Data First Party,What is the purpose for which the information will be collected?,[ 9 ] - Merger/Acquisition [If company/organization merges or is acquired it transfers users' information to another company/organization],9,4.0,65414.0,222958.5,True
84,20,coding5_q20,v12.1_2020,multiselect,Notice - Use of Data First Party,What is the purpose for which the information will be collected?,[ 10 ] - Other [Other specific purpose not covered above],10,4.0,0.0,133374.5,False
85,20,coding5_q20,v12.1_2020,multiselect,Notice - Use of Data First Party,What is the purpose for which the information will be collected?,[ DND ] - does not disclose,DND,-1.0,-1.0,-1.0,False
86,21,coding5_q21,v13_2020,multiselect,Notice - Use of Data,"Company commits to use PII data only for stated context specific purposes. These are purposes that a user would expect in the context of the service provided.  E.g., what you post to a message board must be made public for a message board to work)?",[ 0 ] - no,0,4.0,0.0,51324.0,True
87,21,coding5_q21,v13_2020,multiselect,Notice - Use of Data,"Company commits to use PII data only for stated context specific purposes. These are purposes that a user would expect in the context of the service provided.  E.g., what you post to a message board must be made public for a message board to work)?",[ 1 ] - yes,1,4.0,36270.0,21658.0,False
88,21,coding5_q21,v13_2020,multiselect,Notice - Use of Data,"Company commits to use PII data only for stated context specific purposes. These are purposes that a user would expect in the context of the service provided.  E.g., what you post to a message board must be made public for a message board to work)?",[ DND ] - DND,DND,3.0,0.0,88460.5,True
89,22,coding5_q22,v16.1_2020,multiselect,Notice - Use of Data/Collection/Choice,Are users given a choice regarding the collection of user information by the company?,[ 0 ] - no,0,4.0,0.0,26925.0,False
90,22,coding5_q22,v16.1_2020,multiselect,Notice - Use of Data/Collection/Choice,Are users given a choice regarding the collection of user information by the company?,[ 1 ] - yes,1,4.0,0.0,30910.0,False
91,22,coding5_q22,v16.1_2020,multiselect,Notice - Use of Data/Collection/Choice,Are users given a choice regarding the collection of user information by the company?,[ DND ] - DND,DND,3.0,0.0,25324.0,False
92,23,coding5_q23,v16.2_2020,multiselect,Notice - Use of Data/Collection/Choice,What type of choice is the user given regarding collection of information by the firm/first party?,"[ 0 ] - Dont use service/feature (i.e., user must stop using service, terminate account, leave page)/mandatory [Only option is not to use the feature or service. Only select this if explicitly stated in policy (i.e., don't interpret silence as """"Don't use website or feature""]",0,4.0,6326.5,61751.0,True
93,23,coding5_q23,v16.2_2020,multiselect,Notice - Use of Data/Collection/Choice,What type of choice is the user given regarding collection of information by the firm/first party?,"[ 1 ] - Opt-out [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]",1,3.0,0.0,86597.5,True
94,23,coding5_q23,v16.2_2020,multiselect,Notice - Use of Data/Collection/Choice,What type of choice is the user given regarding collection of information by the firm/first party?,"[ 2 ] - opt-in, [User must consent before data can be shared with or collected/used by third party]",2,3.0,0.0,64713.5,True
95,23,coding5_q23,v16.2_2020,multiselect,Notice - Use of Data/Collection/Choice,What type of choice is the user given regarding collection of information by the firm/first party?,"[ 3 ] - Opt-out link [Link provided in privacy policy, on website, in mobile app, or in email, etc.]",3,3.5,6326.5,74651.5,False
96,23,coding5_q23,v16.2_2020,multiselect,Notice - Use of Data/Collection/Choice,What type of choice is the user given regarding collection of information by the firm/first party?,"[ 4 ] - Opt-out via contacting company, [Must contact company/organization via email, phone, postal mail to opt-out]",4,3.0,12653.0,67717.0,False
97,23,coding5_q23,v16.2_2020,multiselect,Notice - Use of Data/Collection/Choice,What type of choice is the user given regarding collection of information by the firm/first party?,[ 5 ] - First-party privacy controls (might have to go to site to check to see if collection is an option) [Website/app provides user settings for privacy configuration],5,3.0,1164.0,79571.5,True
98,23,coding5_q23,v16.2_2020,multiselect,Notice - Use of Data/Collection/Choice,What type of choice is the user given regarding collection of information by the firm/first party?,"[ 6 ] - , Third-party privacy controls, [Choices provided by a third party (e.g., privacy settings on social media site, if logged in through social media site) or industry (e.g., AdChoices Opt-out)]",6,3.0,0.0,42235.0,False
99,23,coding5_q23,v16.2_2020,multiselect,Notice - Use of Data/Collection/Choice,What type of choice is the user given regarding collection of information by the firm/first party?,"[ 7 ] - Browser/device privacy controls (if the PP specifies this as an option the user can adopt)[Policy suggests the use of browser’s or mobile device’s privacy settings, e.g., to block trackers or cookies, activate Do-Not-Track, disable location sharing, clear history, etc.</description>]",7,4.0,0.0,42453.5,True
100,23,coding5_q23,v16.2_2020,multiselect,Notice - Use of Data/Collection/Choice,What type of choice is the user given regarding collection of information by the firm/first party?,"[ 8 ] - Other, [Other specific user choice or control option not captured above.]",8,-1.0,-1.0,-1.0,False
101,23,coding5_q23,v16.2_2020,multiselect,Notice - Use of Data/Collection/Choice,What type of choice is the user given regarding collection of information by the firm/first party?,"[ DND ] - does not disclose """,DND,3.0,0.0,42235.0,True
102,24,coding5_q24,v16.3_2020,multiselect,Notice - Use of Data/Collection/Choice,What is the choice scope regardig the firm's collection and use of information?,[ 0 ] - not choice,0,5.0,0.0,9448.5,False
103,24,coding5_q24,v16.3_2020,multiselect,Notice - Use of Data/Collection/Choice,What is the choice scope regardig the firm's collection and use of information?,"[ 1 ] - Collection,",1,5.0,3878.5,35871.0,False
104,24,coding5_q24,v16.3_2020,multiselect,Notice - Use of Data/Collection/Choice,What is the choice scope regardig the firm's collection and use of information?,"[ 2 ] - Use,",2,4.0,32058.0,91144.0,False
105,24,coding5_q24,v16.3_2020,multiselect,Notice - Use of Data/Collection/Choice,What is the choice scope regardig the firm's collection and use of information?,[ 3 ] - Both,3,4.0,0.0,38660.5,True
106,24,coding5_q24,v16.3_2020,multiselect,Notice - Use of Data/Collection/Choice,What is the choice scope regardig the firm's collection and use of information?,[ DND ] - does not disclose,DND,3.0,0.0,26240.0,True
107,25,coding5_q25,v16.4_2020,multiselect,Notice - 3rd parties,Company identifes the type of third parties who are allowed to collect or receive shared user information,"[ 0 ] - Unnamed third party [The third party is not explicitly named, i.e., it is just generically referred to as ""third-party,"" ""partner,"" or similar]",0,4.0,15514.0,163726.0,True
108,25,coding5_q25,v16.4_2020,multiselect,Notice - 3rd parties,Company identifes the type of third parties who are allowed to collect or receive shared user information,"[ 1 ] - category of third party identfied (in compliance with CCPA) [e.g. ""data broker,"" ""advertising partners.""]",1,4.0,15735.0,111336.0,True
109,25,coding5_q25,v16.4_2020,multiselect,Notice - 3rd parties,Company identifes the type of third parties who are allowed to collect or receive shared user information,[ 2 ] - Named third party [The third party is explicitly named (e.g. Facebook)],2,4.0,69668.5,74253.0,False
